date_id,date,year,month,day
21523,2077-12-04,2077,12,4
21524,2077-12-05,2077,12,5
21525,2077-12-06,2077,12,6
21526,2077-12-07,2077,12,7
21527,2077-12-08,2077,12,8
21528,2077-12-09,2077,12,9
21529,2077-12-10,2077,12,10
21530,2077-12-11,2077,12,11
21531,2077-12-12,2077,12,12
21532,2077-12-13,2077,12,13
21533,2077-12-14,2077,12,14
21534,2077-12-15,2077,12,15
21535,2077-12-16,2077,12,16
21536,2077-12-17,2077,12,17
21537,2077-12-18,2077,12,18
21538,2077-12-19,2077,12,19
21539,2077-12-20,2077,12,20
21540,2077-12-21,2077,12,21
21541,2077-12-22,2077,12,22
21542,2077-12-23,2077,12,23
21543,2077-12-24,2077,12,24
21544,2077-12-25,2077,12,25
21545,2077-12-26,2077,12,26
21546,2077-12-27,2077,12,27
21547,2077-12-28,2077,12,28
21548,2077-12-29,2077,12,29
21549,2077-12-30,2077,12,30
21550,2077-12-31,2077,12,31
21551,2078-01-01,2078,1,1
21552,2078-01-02,2078,1,2
21553,2078-01-03,2078,1,3
21554,2078-01-04,2078,1,4
21555,2078-01-05,2078,1,5
21556,2078-01-06,2078,1,6
21557,2078-01-07,2078,1,7
21558,2078-01-08,2078,1,8
21559,2078-01-09,2078,1,9
21560,2078-01-10,2078,1,10
21561,2078-01-11,2078,1,11
21562,2078-01-12,2078,1,12
21563,2078-01-13,2078,1,13
21564,2078-01-14,2078,1,14
21565,2078-01-15,2078,1,15
21566,2078-01-16,2078,1,16
21567,2078-01-17,2078,1,17
21568,2078-01-18,2078,1,18
21569,2078-01-19,2078,1,19
21570,2078-01-20,2078,1,20
21571,2078-01-21,2078,1,21
21572,2078-01-22,2078,1,22
21573,2078-01-23,2078,1,23
21574,2078-01-24,2078,1,24
21575,2078-01-25,2078,1,25
21576,2078-01-26,2078,1,26
21577,2078-01-27,2078,1,27
21578,2078-01-28,2078,1,28
21579,2078-01-29,2078,1,29
21580,2078-01-30,2078,1,30
21581,2078-01-31,2078,1,31
21582,2078-02-01,2078,2,1
21583,2078-02-02,2078,2,2
21584,2078-02-03,2078,2,3
21585,2078-02-04,2078,2,4
21586,2078-02-05,2078,2,5
21587,2078-02-06,2078,2,6
21588,2078-02-07,2078,2,7
21589,2078-02-08,2078,2,8
21590,2078-02-09,2078,2,9
21591,2078-02-10,2078,2,10
21592,2078-02-11,2078,2,11
21593,2078-02-12,2078,2,12
21594,2078-02-13,2078,2,13
21595,2078-02-14,2078,2,14
21596,2078-02-15,2078,2,15
21597,2078-02-16,2078,2,16
21598,2078-02-17,2078,2,17
21599,2078-02-18,2078,2,18
21600,2078-02-19,2078,2,19
21601,2078-02-20,2078,2,20
21602,2078-02-21,2078,2,21
21603,2078-02-22,2078,2,22
21604,2078-02-23,2078,2,23
21605,2078-02-24,2078,2,24
21606,2078-02-25,2078,2,25
21607,2078-02-26,2078,2,26
21608,2078-02-27,2078,2,27
21609,2078-02-28,2078,2,28
21610,2078-03-01,2078,3,1
21611,2078-03-02,2078,3,2
21612,2078-03-03,2078,3,3
21613,2078-03-04,2078,3,4
21614,2078-03-05,2078,3,5
21615,2078-03-06,2078,3,6
21616,2078-03-07,2078,3,7
21617,2078-03-08,2078,3,8
21618,2078-03-09,2078,3,9
21619,2078-03-10,2078,3,10
21620,2078-03-11,2078,3,11
21621,2078-03-12,2078,3,12
21622,2078-03-13,2078,3,13
21623,2078-03-14,2078,3,14
21624,2078-03-15,2078,3,15
21625,2078-03-16,2078,3,16
21626,2078-03-17,2078,3,17
21627,2078-03-18,2078,3,18
21628,2078-03-19,2078,3,19
21629,2078-03-20,2078,3,20
21630,2078-03-21,2078,3,21
21631,2078-03-22,2078,3,22
21632,2078-03-23,2078,3,23
21633,2078-03-24,2078,3,24
21634,2078-03-25,2078,3,25
21635,2078-03-26,2078,3,26
21636,2078-03-27,2078,3,27
21637,2078-03-28,2078,3,28
21638,2078-03-29,2078,3,29
21639,2078-03-30,2078,3,30
21640,2078-03-31,2078,3,31
21641,2078-04-01,2078,4,1
21642,2078-04-02,2078,4,2
21643,2078-04-03,2078,4,3
21644,2078-04-04,2078,4,4
21645,2078-04-05,2078,4,5
21646,2078-04-06,2078,4,6
21647,2078-04-07,2078,4,7
21648,2078-04-08,2078,4,8
21649,2078-04-09,2078,4,9
21650,2078-04-10,2078,4,10
21651,2078-04-11,2078,4,11
21652,2078-04-12,2078,4,12
21653,2078-04-13,2078,4,13
21654,2078-04-14,2078,4,14
21655,2078-04-15,2078,4,15
21656,2078-04-16,2078,4,16
21657,2078-04-17,2078,4,17
21658,2078-04-18,2078,4,18
21659,2078-04-19,2078,4,19
21660,2078-04-20,2078,4,20
21661,2078-04-21,2078,4,21
21662,2078-04-22,2078,4,22
21663,2078-04-23,2078,4,23
21664,2078-04-24,2078,4,24
21665,2078-04-25,2078,4,25
21666,2078-04-26,2078,4,26
21667,2078-04-27,2078,4,27
21668,2078-04-28,2078,4,28
21669,2078-04-29,2078,4,29
21670,2078-04-30,2078,4,30
21671,2078-05-01,2078,5,1
21672,2078-05-02,2078,5,2
21673,2078-05-03,2078,5,3
21674,2078-05-04,2078,5,4
21675,2078-05-05,2078,5,5
21676,2078-05-06,2078,5,6
21677,2078-05-07,2078,5,7
21678,2078-05-08,2078,5,8
21679,2078-05-09,2078,5,9
21680,2078-05-10,2078,5,10
21681,2078-05-11,2078,5,11
21682,2078-05-12,2078,5,12
21683,2078-05-13,2078,5,13
21684,2078-05-14,2078,5,14
21685,2078-05-15,2078,5,15
21686,2078-05-16,2078,5,16
21687,2078-05-17,2078,5,17
21688,2078-05-18,2078,5,18
21689,2078-05-19,2078,5,19
21690,2078-05-20,2078,5,20
21691,2078-05-21,2078,5,21
21692,2078-05-22,2078,5,22
21693,2078-05-23,2078,5,23
21694,2078-05-24,2078,5,24
21695,2078-05-25,2078,5,25
21696,2078-05-26,2078,5,26
21697,2078-05-27,2078,5,27
21698,2078-05-28,2078,5,28
21699,2078-05-29,2078,5,29
21700,2078-05-30,2078,5,30
21701,2078-05-31,2078,5,31
21702,2078-06-01,2078,6,1
21703,2078-06-02,2078,6,2
21704,2078-06-03,2078,6,3
21705,2078-06-04,2078,6,4
21706,2078-06-05,2078,6,5
21707,2078-06-06,2078,6,6
21708,2078-06-07,2078,6,7
21709,2078-06-08,2078,6,8
21710,2078-06-09,2078,6,9
21711,2078-06-10,2078,6,10
21712,2078-06-11,2078,6,11
21713,2078-06-12,2078,6,12
21714,2078-06-13,2078,6,13
21715,2078-06-14,2078,6,14
21716,2078-06-15,2078,6,15
21717,2078-06-16,2078,6,16
21718,2078-06-17,2078,6,17
21719,2078-06-18,2078,6,18
21720,2078-06-19,2078,6,19
21721,2078-06-20,2078,6,20
21722,2078-06-21,2078,6,21
21723,2078-06-22,2078,6,22
21724,2078-06-23,2078,6,23
21725,2078-06-24,2078,6,24
21726,2078-06-25,2078,6,25
21727,2078-06-26,2078,6,26
21728,2078-06-27,2078,6,27
21729,2078-06-28,2078,6,28
21730,2078-06-29,2078,6,29
21731,2078-06-30,2078,6,30
21732,2078-07-01,2078,7,1
21733,2078-07-02,2078,7,2
21734,2078-07-03,2078,7,3
21735,2078-07-04,2078,7,4
21736,2078-07-05,2078,7,5
21737,2078-07-06,2078,7,6
21738,2078-07-07,2078,7,7
21739,2078-07-08,2078,7,8
21740,2078-07-09,2078,7,9
21741,2078-07-10,2078,7,10
21742,2078-07-11,2078,7,11
21743,2078-07-12,2078,7,12
21744,2078-07-13,2078,7,13
21745,2078-07-14,2078,7,14
21746,2078-07-15,2078,7,15
21747,2078-07-16,2078,7,16
21748,2078-07-17,2078,7,17
21749,2078-07-18,2078,7,18
21750,2078-07-19,2078,7,19
21751,2078-07-20,2078,7,20
21752,2078-07-21,2078,7,21
21753,2078-07-22,2078,7,22
21754,2078-07-23,2078,7,23
21755,2078-07-24,2078,7,24
21756,2078-07-25,2078,7,25
21757,2078-07-26,2078,7,26
21758,2078-07-27,2078,7,27
21759,2078-07-28,2078,7,28
21760,2078-07-29,2078,7,29
21761,2078-07-30,2078,7,30
21762,2078-07-31,2078,7,31
21763,2078-08-01,2078,8,1
21764,2078-08-02,2078,8,2
21765,2078-08-03,2078,8,3
21766,2078-08-04,2078,8,4
21767,2078-08-05,2078,8,5
21768,2078-08-06,2078,8,6
21769,2078-08-07,2078,8,7
21770,2078-08-08,2078,8,8
21771,2078-08-09,2078,8,9
21772,2078-08-10,2078,8,10
21773,2078-08-11,2078,8,11
21774,2078-08-12,2078,8,12
21775,2078-08-13,2078,8,13
21776,2078-08-14,2078,8,14
21777,2078-08-15,2078,8,15
21778,2078-08-16,2078,8,16
21779,2078-08-17,2078,8,17
21780,2078-08-18,2078,8,18
21781,2078-08-19,2078,8,19
21782,2078-08-20,2078,8,20
21783,2078-08-21,2078,8,21
21784,2078-08-22,2078,8,22
21785,2078-08-23,2078,8,23
21786,2078-08-24,2078,8,24
21787,2078-08-25,2078,8,25
21788,2078-08-26,2078,8,26
21789,2078-08-27,2078,8,27
21790,2078-08-28,2078,8,28
21791,2078-08-29,2078,8,29
21792,2078-08-30,2078,8,30
21793,2078-08-31,2078,8,31
21794,2078-09-01,2078,9,1
21795,2078-09-02,2078,9,2
21796,2078-09-03,2078,9,3
21797,2078-09-04,2078,9,4
21798,2078-09-05,2078,9,5
21799,2078-09-06,2078,9,6
21800,2078-09-07,2078,9,7
21801,2078-09-08,2078,9,8
21802,2078-09-09,2078,9,9
21803,2078-09-10,2078,9,10
21804,2078-09-11,2078,9,11
21805,2078-09-12,2078,9,12
21806,2078-09-13,2078,9,13
21807,2078-09-14,2078,9,14
21808,2078-09-15,2078,9,15
21809,2078-09-16,2078,9,16
21810,2078-09-17,2078,9,17
21811,2078-09-18,2078,9,18
21812,2078-09-19,2078,9,19
21813,2078-09-20,2078,9,20
21814,2078-09-21,2078,9,21
21815,2078-09-22,2078,9,22
21816,2078-09-23,2078,9,23
21817,2078-09-24,2078,9,24
21818,2078-09-25,2078,9,25
21819,2078-09-26,2078,9,26
21820,2078-09-27,2078,9,27
21821,2078-09-28,2078,9,28
21822,2078-09-29,2078,9,29
21823,2078-09-30,2078,9,30
21824,2078-10-01,2078,10,1
21825,2078-10-02,2078,10,2
21826,2078-10-03,2078,10,3
21827,2078-10-04,2078,10,4
21828,2078-10-05,2078,10,5
21829,2078-10-06,2078,10,6
21830,2078-10-07,2078,10,7
21831,2078-10-08,2078,10,8
21832,2078-10-09,2078,10,9
21833,2078-10-10,2078,10,10
21834,2078-10-11,2078,10,11
21835,2078-10-12,2078,10,12
21836,2078-10-13,2078,10,13
21837,2078-10-14,2078,10,14
21838,2078-10-15,2078,10,15
21839,2078-10-16,2078,10,16
21840,2078-10-17,2078,10,17
21841,2078-10-18,2078,10,18
21842,2078-10-19,2078,10,19
21843,2078-10-20,2078,10,20
21844,2078-10-21,2078,10,21
21845,2078-10-22,2078,10,22
21846,2078-10-23,2078,10,23
21847,2078-10-24,2078,10,24
21848,2078-10-25,2078,10,25
21849,2078-10-26,2078,10,26
21850,2078-10-27,2078,10,27
21851,2078-10-28,2078,10,28
21852,2078-10-29,2078,10,29
21853,2078-10-30,2078,10,30
21854,2078-10-31,2078,10,31
21855,2078-11-01,2078,11,1
21856,2078-11-02,2078,11,2
21857,2078-11-03,2078,11,3
21858,2078-11-04,2078,11,4
21859,2078-11-05,2078,11,5
21860,2078-11-06,2078,11,6
21861,2078-11-07,2078,11,7
21862,2078-11-08,2078,11,8
21863,2078-11-09,2078,11,9
21864,2078-11-10,2078,11,10
21865,2078-11-11,2078,11,11
21866,2078-11-12,2078,11,12
21867,2078-11-13,2078,11,13
21868,2078-11-14,2078,11,14
21869,2078-11-15,2078,11,15
21870,2078-11-16,2078,11,16
21871,2078-11-17,2078,11,17
21872,2078-11-18,2078,11,18
21873,2078-11-19,2078,11,19
21874,2078-11-20,2078,11,20
21875,2078-11-21,2078,11,21
21876,2078-11-22,2078,11,22
21877,2078-11-23,2078,11,23
21878,2078-11-24,2078,11,24
21879,2078-11-25,2078,11,25
21880,2078-11-26,2078,11,26
21881,2078-11-27,2078,11,27
21882,2078-11-28,2078,11,28
21883,2078-11-29,2078,11,29
21884,2078-11-30,2078,11,30
21885,2078-12-01,2078,12,1
21886,2078-12-02,2078,12,2
21887,2078-12-03,2078,12,3
21888,2078-12-04,2078,12,4
21889,2078-12-05,2078,12,5
21890,2078-12-06,2078,12,6
21891,2078-12-07,2078,12,7
21892,2078-12-08,2078,12,8
21893,2078-12-09,2078,12,9
21894,2078-12-10,2078,12,10
21895,2078-12-11,2078,12,11
21896,2078-12-12,2078,12,12
21897,2078-12-13,2078,12,13
21898,2078-12-14,2078,12,14
21899,2078-12-15,2078,12,15
21900,2078-12-16,2078,12,16
21901,2078-12-17,2078,12,17
21902,2078-12-18,2078,12,18
21903,2078-12-19,2078,12,19
21904,2078-12-20,2078,12,20
21905,2078-12-21,2078,12,21
21906,2078-12-22,2078,12,22
21907,2078-12-23,2078,12,23
21908,2078-12-24,2078,12,24
21909,2078-12-25,2078,12,25
21910,2078-12-26,2078,12,26
21911,2078-12-27,2078,12,27
21912,2078-12-28,2078,12,28
21913,2078-12-29,2078,12,29
21914,2078-12-30,2078,12,30
21915,2078-12-31,2078,12,31
21916,2079-01-01,2079,1,1
21917,2079-01-02,2079,1,2
21918,2079-01-03,2079,1,3
21919,2079-01-04,2079,1,4
21920,2079-01-05,2079,1,5
21921,2079-01-06,2079,1,6
21922,2079-01-07,2079,1,7
21923,2079-01-08,2079,1,8
21924,2079-01-09,2079,1,9
21925,2079-01-10,2079,1,10
21926,2079-01-11,2079,1,11
21927,2079-01-12,2079,1,12
21928,2079-01-13,2079,1,13
21929,2079-01-14,2079,1,14
21930,2079-01-15,2079,1,15
21931,2079-01-16,2079,1,16
21932,2079-01-17,2079,1,17
21933,2079-01-18,2079,1,18
21934,2079-01-19,2079,1,19
21935,2079-01-20,2079,1,20
21936,2079-01-21,2079,1,21
21937,2079-01-22,2079,1,22
21938,2079-01-23,2079,1,23
21939,2079-01-24,2079,1,24
21940,2079-01-25,2079,1,25
21941,2079-01-26,2079,1,26
21942,2079-01-27,2079,1,27
21943,2079-01-28,2079,1,28
21944,2079-01-29,2079,1,29
21945,2079-01-30,2079,1,30
21946,2079-01-31,2079,1,31
21947,2079-02-01,2079,2,1
21948,2079-02-02,2079,2,2
21949,2079-02-03,2079,2,3
21950,2079-02-04,2079,2,4
21951,2079-02-05,2079,2,5
21952,2079-02-06,2079,2,6
21953,2079-02-07,2079,2,7
21954,2079-02-08,2079,2,8
21955,2079-02-09,2079,2,9
21956,2079-02-10,2079,2,10
21957,2079-02-11,2079,2,11
21958,2079-02-12,2079,2,12
21959,2079-02-13,2079,2,13
21960,2079-02-14,2079,2,14
21961,2079-02-15,2079,2,15
21962,2079-02-16,2079,2,16
21963,2079-02-17,2079,2,17
21964,2079-02-18,2079,2,18
21965,2079-02-19,2079,2,19
21966,2079-02-20,2079,2,20
21967,2079-02-21,2079,2,21
21968,2079-02-22,2079,2,22
21969,2079-02-23,2079,2,23
21970,2079-02-24,2079,2,24
21971,2079-02-25,2079,2,25
21972,2079-02-26,2079,2,26
21973,2079-02-27,2079,2,27
21974,2079-02-28,2079,2,28
21975,2079-03-01,2079,3,1
21976,2079-03-02,2079,3,2
21977,2079-03-03,2079,3,3
21978,2079-03-04,2079,3,4
21979,2079-03-05,2079,3,5
21980,2079-03-06,2079,3,6
21981,2079-03-07,2079,3,7
21982,2079-03-08,2079,3,8
21983,2079-03-09,2079,3,9
21984,2079-03-10,2079,3,10
21985,2079-03-11,2079,3,11
21986,2079-03-12,2079,3,12
21987,2079-03-13,2079,3,13
21988,2079-03-14,2079,3,14
21989,2079-03-15,2079,3,15
21990,2079-03-16,2079,3,16
21991,2079-03-17,2079,3,17
21992,2079-03-18,2079,3,18
21993,2079-03-19,2079,3,19
21994,2079-03-20,2079,3,20
21995,2079-03-21,2079,3,21
21996,2079-03-22,2079,3,22
21997,2079-03-23,2079,3,23
21998,2079-03-24,2079,3,24
21999,2079-03-25,2079,3,25
22000,2079-03-26,2079,3,26
22001,2079-03-27,2079,3,27
22002,2079-03-28,2079,3,28
22003,2079-03-29,2079,3,29
22004,2079-03-30,2079,3,30
22005,2079-03-31,2079,3,31
22006,2079-04-01,2079,4,1
22007,2079-04-02,2079,4,2
22008,2079-04-03,2079,4,3
22009,2079-04-04,2079,4,4
22010,2079-04-05,2079,4,5
22011,2079-04-06,2079,4,6
22012,2079-04-07,2079,4,7
22013,2079-04-08,2079,4,8
22014,2079-04-09,2079,4,9
22015,2079-04-10,2079,4,10
22016,2079-04-11,2079,4,11
22017,2079-04-12,2079,4,12
22018,2079-04-13,2079,4,13
22019,2079-04-14,2079,4,14
22020,2079-04-15,2079,4,15
22021,2079-04-16,2079,4,16
22022,2079-04-17,2079,4,17
22023,2079-04-18,2079,4,18
22024,2079-04-19,2079,4,19
22025,2079-04-20,2079,4,20
22026,2079-04-21,2079,4,21
22027,2079-04-22,2079,4,22
22028,2079-04-23,2079,4,23
22029,2079-04-24,2079,4,24
22030,2079-04-25,2079,4,25
22031,2079-04-26,2079,4,26
22032,2079-04-27,2079,4,27
22033,2079-04-28,2079,4,28
22034,2079-04-29,2079,4,29
22035,2079-04-30,2079,4,30
22036,2079-05-01,2079,5,1
22037,2079-05-02,2079,5,2
22038,2079-05-03,2079,5,3
22039,2079-05-04,2079,5,4
22040,2079-05-05,2079,5,5
22041,2079-05-06,2079,5,6
22042,2079-05-07,2079,5,7
22043,2079-05-08,2079,5,8
22044,2079-05-09,2079,5,9
22045,2079-05-10,2079,5,10
22046,2079-05-11,2079,5,11
22047,2079-05-12,2079,5,12
22048,2079-05-13,2079,5,13
22049,2079-05-14,2079,5,14
22050,2079-05-15,2079,5,15
22051,2079-05-16,2079,5,16
22052,2079-05-17,2079,5,17
22053,2079-05-18,2079,5,18
22054,2079-05-19,2079,5,19
22055,2079-05-20,2079,5,20
22056,2079-05-21,2079,5,21
22057,2079-05-22,2079,5,22
22058,2079-05-23,2079,5,23
22059,2079-05-24,2079,5,24
22060,2079-05-25,2079,5,25
22061,2079-05-26,2079,5,26
22062,2079-05-27,2079,5,27
22063,2079-05-28,2079,5,28
22064,2079-05-29,2079,5,29
22065,2079-05-30,2079,5,30
22066,2079-05-31,2079,5,31
22067,2079-06-01,2079,6,1
22068,2079-06-02,2079,6,2
22069,2079-06-03,2079,6,3
22070,2079-06-04,2079,6,4
22071,2079-06-05,2079,6,5
22072,2079-06-06,2079,6,6
22073,2079-06-07,2079,6,7
22074,2079-06-08,2079,6,8
22075,2079-06-09,2079,6,9
22076,2079-06-10,2079,6,10
22077,2079-06-11,2079,6,11
22078,2079-06-12,2079,6,12
22079,2079-06-13,2079,6,13
22080,2079-06-14,2079,6,14
22081,2079-06-15,2079,6,15
22082,2079-06-16,2079,6,16
22083,2079-06-17,2079,6,17
22084,2079-06-18,2079,6,18
22085,2079-06-19,2079,6,19
22086,2079-06-20,2079,6,20
22087,2079-06-21,2079,6,21
22088,2079-06-22,2079,6,22
22089,2079-06-23,2079,6,23
22090,2079-06-24,2079,6,24
22091,2079-06-25,2079,6,25
22092,2079-06-26,2079,6,26
22093,2079-06-27,2079,6,27
22094,2079-06-28,2079,6,28
22095,2079-06-29,2079,6,29
22096,2079-06-30,2079,6,30
22097,2079-07-01,2079,7,1
22098,2079-07-02,2079,7,2
22099,2079-07-03,2079,7,3
22100,2079-07-04,2079,7,4
22101,2079-07-05,2079,7,5
22102,2079-07-06,2079,7,6
22103,2079-07-07,2079,7,7
22104,2079-07-08,2079,7,8
22105,2079-07-09,2079,7,9
22106,2079-07-10,2079,7,10
22107,2079-07-11,2079,7,11
22108,2079-07-12,2079,7,12
22109,2079-07-13,2079,7,13
22110,2079-07-14,2079,7,14
22111,2079-07-15,2079,7,15
22112,2079-07-16,2079,7,16
22113,2079-07-17,2079,7,17
22114,2079-07-18,2079,7,18
22115,2079-07-19,2079,7,19
22116,2079-07-20,2079,7,20
22117,2079-07-21,2079,7,21
22118,2079-07-22,2079,7,22
22119,2079-07-23,2079,7,23
22120,2079-07-24,2079,7,24
22121,2079-07-25,2079,7,25
22122,2079-07-26,2079,7,26
22123,2079-07-27,2079,7,27
22124,2079-07-28,2079,7,28
22125,2079-07-29,2079,7,29
22126,2079-07-30,2079,7,30
22127,2079-07-31,2079,7,31
22128,2079-08-01,2079,8,1
22129,2079-08-02,2079,8,2
22130,2079-08-03,2079,8,3
22131,2079-08-04,2079,8,4
22132,2079-08-05,2079,8,5
22133,2079-08-06,2079,8,6
22134,2079-08-07,2079,8,7
22135,2079-08-08,2079,8,8
22136,2079-08-09,2079,8,9
22137,2079-08-10,2079,8,10
22138,2079-08-11,2079,8,11
22139,2079-08-12,2079,8,12
22140,2079-08-13,2079,8,13
22141,2079-08-14,2079,8,14
22142,2079-08-15,2079,8,15
22143,2079-08-16,2079,8,16
22144,2079-08-17,2079,8,17
22145,2079-08-18,2079,8,18
22146,2079-08-19,2079,8,19
22147,2079-08-20,2079,8,20
22148,2079-08-21,2079,8,21
22149,2079-08-22,2079,8,22
22150,2079-08-23,2079,8,23
22151,2079-08-24,2079,8,24
22152,2079-08-25,2079,8,25
22153,2079-08-26,2079,8,26
22154,2079-08-27,2079,8,27
22155,2079-08-28,2079,8,28
22156,2079-08-29,2079,8,29
22157,2079-08-30,2079,8,30
22158,2079-08-31,2079,8,31
22159,2079-09-01,2079,9,1
22160,2079-09-02,2079,9,2
22161,2079-09-03,2079,9,3
22162,2079-09-04,2079,9,4
22163,2079-09-05,2079,9,5
22164,2079-09-06,2079,9,6
22165,2079-09-07,2079,9,7
22166,2079-09-08,2079,9,8
22167,2079-09-09,2079,9,9
22168,2079-09-10,2079,9,10
22169,2079-09-11,2079,9,11
22170,2079-09-12,2079,9,12
22171,2079-09-13,2079,9,13
22172,2079-09-14,2079,9,14
22173,2079-09-15,2079,9,15
22174,2079-09-16,2079,9,16
22175,2079-09-17,2079,9,17
22176,2079-09-18,2079,9,18
22177,2079-09-19,2079,9,19
22178,2079-09-20,2079,9,20
22179,2079-09-21,2079,9,21
22180,2079-09-22,2079,9,22
22181,2079-09-23,2079,9,23
22182,2079-09-24,2079,9,24
22183,2079-09-25,2079,9,25
22184,2079-09-26,2079,9,26
22185,2079-09-27,2079,9,27
22186,2079-09-28,2079,9,28
22187,2079-09-29,2079,9,29
22188,2079-09-30,2079,9,30
22189,2079-10-01,2079,10,1
22190,2079-10-02,2079,10,2
22191,2079-10-03,2079,10,3
22192,2079-10-04,2079,10,4
22193,2079-10-05,2079,10,5
22194,2079-10-06,2079,10,6
22195,2079-10-07,2079,10,7
22196,2079-10-08,2079,10,8
22197,2079-10-09,2079,10,9
22198,2079-10-10,2079,10,10
22199,2079-10-11,2079,10,11
22200,2079-10-12,2079,10,12
22201,2079-10-13,2079,10,13
22202,2079-10-14,2079,10,14
22203,2079-10-15,2079,10,15
22204,2079-10-16,2079,10,16
22205,2079-10-17,2079,10,17
22206,2079-10-18,2079,10,18
22207,2079-10-19,2079,10,19
22208,2079-10-20,2079,10,20
22209,2079-10-21,2079,10,21
22210,2079-10-22,2079,10,22
22211,2079-10-23,2079,10,23
22212,2079-10-24,2079,10,24
22213,2079-10-25,2079,10,25
22214,2079-10-26,2079,10,26
22215,2079-10-27,2079,10,27
22216,2079-10-28,2079,10,28
22217,2079-10-29,2079,10,29
22218,2079-10-30,2079,10,30
22219,2079-10-31,2079,10,31
22220,2079-11-01,2079,11,1
22221,2079-11-02,2079,11,2
22222,2079-11-03,2079,11,3
22223,2079-11-04,2079,11,4
22224,2079-11-05,2079,11,5
22225,2079-11-06,2079,11,6
22226,2079-11-07,2079,11,7
22227,2079-11-08,2079,11,8
22228,2079-11-09,2079,11,9
22229,2079-11-10,2079,11,10
22230,2079-11-11,2079,11,11
22231,2079-11-12,2079,11,12
22232,2079-11-13,2079,11,13
22233,2079-11-14,2079,11,14
22234,2079-11-15,2079,11,15
22235,2079-11-16,2079,11,16
22236,2079-11-17,2079,11,17
22237,2079-11-18,2079,11,18
22238,2079-11-19,2079,11,19
22239,2079-11-20,2079,11,20
22240,2079-11-21,2079,11,21
22241,2079-11-22,2079,11,22
22242,2079-11-23,2079,11,23
22243,2079-11-24,2079,11,24
22244,2079-11-25,2079,11,25
22245,2079-11-26,2079,11,26
22246,2079-11-27,2079,11,27
22247,2079-11-28,2079,11,28
22248,2079-11-29,2079,11,29
22249,2079-11-30,2079,11,30
22250,2079-12-01,2079,12,1
22251,2079-12-02,2079,12,2
22252,2079-12-03,2079,12,3
22253,2079-12-04,2079,12,4
22254,2079-12-05,2079,12,5
22255,2079-12-06,2079,12,6
22256,2079-12-07,2079,12,7
22257,2079-12-08,2079,12,8
22258,2079-12-09,2079,12,9
22259,2079-12-10,2079,12,10
22260,2079-12-11,2079,12,11
22261,2079-12-12,2079,12,12
22262,2079-12-13,2079,12,13
22263,2079-12-14,2079,12,14
22264,2079-12-15,2079,12,15
22265,2079-12-16,2079,12,16
22266,2079-12-17,2079,12,17
22267,2079-12-18,2079,12,18
22268,2079-12-19,2079,12,19
22269,2079-12-20,2079,12,20
22270,2079-12-21,2079,12,21
22271,2079-12-22,2079,12,22
22272,2079-12-23,2079,12,23
22273,2079-12-24,2079,12,24
22274,2079-12-25,2079,12,25
22275,2079-12-26,2079,12,26
22276,2079-12-27,2079,12,27
22277,2079-12-28,2079,12,28
22278,2079-12-29,2079,12,29
22279,2079-12-30,2079,12,30
22280,2079-12-31,2079,12,31
22281,2080-01-01,2080,1,1
22282,2080-01-02,2080,1,2
22283,2080-01-03,2080,1,3
22284,2080-01-04,2080,1,4
22285,2080-01-05,2080,1,5
22286,2080-01-06,2080,1,6
22287,2080-01-07,2080,1,7
22288,2080-01-08,2080,1,8
22289,2080-01-09,2080,1,9
22290,2080-01-10,2080,1,10
22291,2080-01-11,2080,1,11
22292,2080-01-12,2080,1,12
22293,2080-01-13,2080,1,13
22294,2080-01-14,2080,1,14
22295,2080-01-15,2080,1,15
22296,2080-01-16,2080,1,16
22297,2080-01-17,2080,1,17
22298,2080-01-18,2080,1,18
22299,2080-01-19,2080,1,19
22300,2080-01-20,2080,1,20
22301,2080-01-21,2080,1,21
22302,2080-01-22,2080,1,22
22303,2080-01-23,2080,1,23
22304,2080-01-24,2080,1,24
22305,2080-01-25,2080,1,25
22306,2080-01-26,2080,1,26
22307,2080-01-27,2080,1,27
22308,2080-01-28,2080,1,28
22309,2080-01-29,2080,1,29
22310,2080-01-30,2080,1,30
22311,2080-01-31,2080,1,31
22312,2080-02-01,2080,2,1
22313,2080-02-02,2080,2,2
22314,2080-02-03,2080,2,3
22315,2080-02-04,2080,2,4
22316,2080-02-05,2080,2,5
22317,2080-02-06,2080,2,6
22318,2080-02-07,2080,2,7
22319,2080-02-08,2080,2,8
22320,2080-02-09,2080,2,9
22321,2080-02-10,2080,2,10
22322,2080-02-11,2080,2,11
22323,2080-02-12,2080,2,12
22324,2080-02-13,2080,2,13
22325,2080-02-14,2080,2,14
22326,2080-02-15,2080,2,15
22327,2080-02-16,2080,2,16
22328,2080-02-17,2080,2,17
22329,2080-02-18,2080,2,18
22330,2080-02-19,2080,2,19
22331,2080-02-20,2080,2,20
22332,2080-02-21,2080,2,21
22333,2080-02-22,2080,2,22
22334,2080-02-23,2080,2,23
22335,2080-02-24,2080,2,24
22336,2080-02-25,2080,2,25
22337,2080-02-26,2080,2,26
22338,2080-02-27,2080,2,27
22339,2080-02-28,2080,2,28
22340,2080-02-29,2080,2,29
22341,2080-03-01,2080,3,1
22342,2080-03-02,2080,3,2
22343,2080-03-03,2080,3,3
22344,2080-03-04,2080,3,4
